ts,apf,avoltage,acurrent,awattage,bpf,bvoltage,bcurrent,bwattage
1606998962,836,12050,1120,112,894,12053,1200,128
1606998964,835,12037,1120,111,901,12041,1200,129
1606998966,837,12051,1120,112,892,12055,1200,128
1606998968,835,12043,1120,111,897,12047,1200,129
1606998970,836,12045,1120,112,897,12048,1200,129
1606998972,839,12062,1120,113,910,12065,1160,126
1606998974,841,12062,1120,113,908,12066,1160,126
1606998976,840,12052,1120,112,891,12055,1200,128
1606998978,841,12055,1120,113,909,12059,1160,126
1606998980,841,12037,1120,112,892,12041,1200,128
1606998982,844,12053,1120,113,893,12056,1200,128
1606998984,843,12044,1120,112,892,12047,1200,128
1606998986,844,12051,1120,113,910,12055,1160,126
1606998988,846,12045,1120,113,907,12048,1160,126
1606998990,847,12054,1120,114,891,12058,1200,128
1606998992,848,12052,1120,113,909,12055,1160,126
1606998994,851,12063,1120,114,909,12067,1160,126
1606998996,852,12058,1120,115,909,12062,1160,126
1606998998,853,12064,1120,115,912,12067,1160,126
1606999000,851,12056,1120,114,893,12060,1200,128
1606999002,853,12050,1120,114,909,12054,1160,126
1606999004,836,12065,1160,116,902,12068,1160,125
1606999006,855,12053,1120,114,907,12057,1160,126
1606999008,836,12068,1160,116,904,12072,1160,126
1606999010,836,12065,1160,116,904,12068,1160,125
1606999012,838,12077,1160,117,891,12081,1200,128
1606999014,837,12065,1160,116,892,12069,1200,128
1606999016,837,12066,1160,116,908,12070,1160,127
1606999018,855,12053,1120,114,900,12057,1160,125
1606999020,854,12058,1120,115,902,12061,1160,125
1606999022,853,12049,1120,114,904,12053,1160,125
1606999024,853,12060,1120,115,899,12064,1160,124
1606999026,852,12055,1120,115,902,12059,1160,125
1606999028,852,12066,1120,115,904,12070,1160,126
1606999030,850,12057,1120,114,904,12061,1160,125
1606999032,850,12064,1120,114,898,12068,1160,124
1606999034,848,12057,1120,114,906,12061,1160,125
1606999036,848,12062,1120,114,898,12066,1160,124
1606999038,845,12048,1120,113,901,12052,1160,125
1606999040,846,12060,1120,114,898,12063,1160,124
1606999042,844,12053,1120,113,896,12057,1160,124
1606999044,843,12058,1120,113,898,12062,1160,124
1606999046,842,12055,1120,113,901,12059,1160,125
1606999048,842,12062,1120,113,896,12066,1160,124
1606999050,841,12055,1120,113,901,12059,1160,125
1606999052,840,12060,1120,113,896,12064,1160,124
1606999054,839,12052,1120,112,893,12056,1160,124
1606999056,841,12064,1120,113,901,12068,1160,125
1606999058,839,12056,1120,113,896,12059,1160,124
1606999060,839,12044,1120,112,902,12048,1160,125
1606999062,837,12036,1120,112,896,12040,1160,124
1606999064,839,12048,1120,112,896,12051,1160,124
1606999066,837,12029,1120,112,896,12033,1160,124
1606999068,836,12035,1120,112,896,12039,1160,124
1606999070,837,12029,1120,112,896,12033,1160,124
1606999072,840,12067,1120,113,901,12071,1160,126
1606999074,839,12059,1120,113,897,12063,1160,124
1606999076,839,12065,1120,113,899,12069,1160,125
1606999078,839,12052,1120,112,893,12056,1160,124
1606999080,839,12061,1120,113,898,12064,1160,124
1606999082,841,12057,1120,113,891,12061,1160,123
1606999084,847,12065,1120,114,893,12069,1160,125
1606999086,857,12058,1200,123,893,12062,1160,124
1606999088,853,12066,1480,151,897,12070,1160,125
1606999090,897,12064,1480,159,897,12068,1160,124
1606999092,854,12063,1160,118,898,12067,1160,124
